PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LAT,LONG_,CONFIRMED,DEATHS,RECOVERED,ACTIVE,FIPS,INCIDENT_RATE,TOTAL_TEST_RESULTS,PEOPLE_HOSPITALIZED,CASE_FATALITY_RATIO,UID,ISO3,TESTING_RATE,HOSPITALIZATION_RATE,CODE
California,US,2020-10-02 04:30:00,36.1162,-119.6816,825397,16000,,806232,6,2080.887729,14771851,,1.942702854,84000006,USA,37385.52245,,
Colorado,US,2020-10-02 04:30:00,39.0598,-105.3111,71218,2054,6531,62612,8,1236.330334,1357159,,2.884953018,84000008,USA,23566.95983,,
Connecticut,US,2020-10-02 04:30:00,41.5978,-72.7554,57742,4511,9408,43823,9,1619.561062,1604380,,7.81233764,84000009,USA,45000.02384,,
Delaware,US,2020-10-02 04:30:00,39.3185,-75.5071,20787,654,10648,9503,10,2134.706151,288217,,3.059604561,84000010,USA,29598.23941,,
Diamond Princess,US,2020-10-02 04:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-10-02 04:30:00,38.8974,-77.0268,15358,628,12202,2528,11,2171.593584,390180,,4.091087042,84000011,USA,55285.94444,,
Florida,US,2020-10-02 04:30:00,27.7663,-81.6868,709144,14444,,694700,12,3301.763123,5325835,,2.036821858,84000012,USA,24797.00259,,
Georgia,US,2020-10-02 04:30:00,33.0406,-83.6431,319359,7063,,312296,13,3007.87677,2954392,,2.211617647,84000013,USA,27825.88581,,
Grand Princess,US,2020-10-02 04:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-10-02 04:30:00,13.4443,144.7937,2488,49,1866,573,66,1514.957772,50548,,1.969453376,316,GUM,30778.97326,,
Hawaii,US,2020-10-02 04:30:00,21.0943,-157.4983,12515,139,10298,2078,15,883.9075849,298463,,1.110667199,84000015,USA,21079.801,,
Idaho,US,2020-10-02 04:30:00,44.2405,-114.4788,42561,472,22180,19909,16,2381.614547,309156,,1.108996499,84000016,USA,17299.65054,,
Illinois,US,2020-10-02 04:30:00,40.3495,-88.9861,297884,8940,,288944,17,2350.759216,5692926,,3.00116824,84000017,USA,44925.87135,,
Indiana,US,2020-10-02 04:30:00,39.8494,-86.2583,121176,3663,95655,21876,18,1799.941446,1387731,,3.00802139,84000018,USA,20613.27773,,
Iowa,US,2020-10-02 04:30:00,42.0115,-93.2105,90428,1366,69619,19443,19,2866.117075,770943,,1.510594064,84000019,USA,24435.05215,,
Kansas,US,2020-10-02 04:30:00,38.5266,-96.7265,62292,680,2095,56747,20,2042.828202,521450,,1.129146083,84000020,USA,17898.8602,,
Kentucky,US,2020-10-02 04:30:00,37.6681,-84.6701,69728,1191,11970,56567,21,1560.722998,1399762,,1.708065626,84000021,USA,31330.89642,,
Louisiana,US,2020-10-02 04:30:00,31.1695,-91.8678,166584,5519,154163,6902,22,3583.38098,2334745,,3.313043269,84000022,USA,50222.59537,,
Maine,US,2020-10-02 04:30:00,44.6939,-69.3819,5428,141,4704,583,23,403.8053521,442391,,2.597641857,84000023,USA,32910.80574,,
Maryland,US,2020-10-02 04:30:00,39.0639,-76.8021,125510,3949,7568,113993,24,2076.027841,1628200,,3.14636284,84000024,USA,26931.62721,,
Massachusetts,US,2020-10-02 04:30:00,42.2302,-71.5301,132870,9480,113768,9622,25,1927.746713,4125104,,7.134793407,84000025,USA,59849.14334,,
Michigan,US,2020-10-02 04:30:00,43.3266,-84.5361,139012,7102,95051,36859,26,1391.949439,3683581,,5.108911461,84000026,USA,36884.28702,,
Minnesota,US,2020-10-02 04:30:00,45.6945,-93.9002,100200,2102,89980,8118,27,1776.711672,2055888,,2.097804391,84000027,USA,36454.29347,,
Mississippi,US,2020-10-02 04:30:00,32.7416,-89.6787,98886,2979,89737,6170,28,3322.615904,737729,,3.012559917,84000028,USA,24788.03985,,
Missouri,US,2020-10-02 04:30:00,38.4561,-92.2884,130729,2103,,124832,29,2067.739125,1315418,,1.634280491,84000029,USA,21432.72394,,
Montana,US,2020-10-02 04:30:00,46.9219,-110.4544,13500,181,9428,3891,30,1263.124802,348709,,1.340740741,84000030,USA,32626.8879,,
Nebraska,US,2020-10-02 04:30:00,41.1254,-98.2681,46185,493,33362,12330,31,2387.552161,459542,,1.067446141,84000031,USA,23756.20862,,
Nevada,US,2020-10-02 04:30:00,38.3135,-117.0554,80410,1603,2226,76581,32,2610.582061,701557,,1.993533143,84000032,USA,22776.67105,,
New Hampshire,US,2020-10-02 04:30:00,43.4525,-71.5639,8317,441,7534,342,33,611.6740984,450814,,5.30239269,84000033,USA,33155.1337,,
New Jersey,US,2020-10-02 04:30:00,40.2989,-74.521,211378,16140,34894,154855,34,2317.998151,3613646,,7.839175478,84000034,USA,40684.17811,,
New Mexico,US,2020-10-02 04:30:00,34.8405,-106.2485,29661,882,16671,12108,35,1414.564564,921009,,2.973601699,84000035,USA,43923.89651,,
New York,US,2020-10-02 04:30:00,42.1657,-74.9481,462861,33332,76834,350038,36,2364.764991,10856531,,7.207992505,84000036,USA,55807.42261,,
North Carolina,US,2020-10-02 04:30:00,35.6301,-79.8064,212898,3579,184422,24897,37,2029.903651,3063661,,1.681086718,84000037,USA,29210.87398,,
North Dakota,US,2020-10-02 04:30:00,47.5289,-99.784,22218,256,18272,3690,38,2915.510811,619331,,1.152218922,84000038,USA,81270.42157,,
Northern Mariana Islands,US,2020-10-02 04:30:00,15.0979,145.6739,73,2,29,42,69,132.380676,15182,,2.739726027,580,MNP,27531.55375,,
Ohio,US,2020-10-02 04:30:00,40.3888,-82.7649,155314,4486,134216,16281,39,1328.707942,3240197,,3.10145898,84000039,USA,27719.8159,,
Oklahoma,US,2020-10-02 04:30:00,35.5653,-96.9289,88369,1035,74483,12851,40,2233.248614,1215441,,1.171225203,84000040,USA,30716.44953,,
Oregon,US,2020-10-02 04:30:00,44.572,-122.0709,33862,560,5738,27564,41,802.8475934,691945,,1.653771189,84000041,USA,16405.59855,,
Pennsylvania,US,2020-10-02 04:30:00,40.5908,-77.2098,165111,8148,131300,25600,42,1289.205919,3079975,,4.934441725,84000042,USA,16011.27762,,
Puerto Rico,US,2020-10-02 04:30:00,18.2208,-66.5901,49067,665,,48402,72,1672.696059,355039,,1.355289706,630,PRI,12103.29419,,
Rhode Island,US,2020-10-02 04:30:00,41.6809,-71.5118,24914,1127,2342,21455,44,2351.795092,786200,,4.483422975,84000044,USA,74214.55009,,
South Carolina,US,2020-10-02 04:30:00,33.8569,-80.945,148323,3400,74499,70424,45,2880.777608,1316454,,2.292294519,84000045,USA,25568.59829,,
South Dakota,US,2020-10-02 04:30:00,44.2998,-99.4388,23136,236,19068,3832,46,2615.24497,195003,,1.020055325,84000046,USA,22042.73059,,
Tennessee,US,2020-10-02 04:30:00,35.7478,-86.6923,197432,2501,180781,14150,47,2891.008488,2902732,,1.266765266,84000047,USA,42504.87687,,
Texas,US,2020-10-02 04:30:00,31.0545,-97.5635,781843,16402,668515,92091,48,2678.780479,6282329,,2.076638652,84000048,USA,21666.28081,,
Utah,US,2020-10-02 04:30:00,40.15,-111.8624,74050,459,55510,18081,49,2309.762012,836218,,0.619851452,84000049,USA,26083.24875,,
Vermont,US,2020-10-02 04:30:00,44.0459,-72.7107,1755,58,1609,88,50,281.254958,163844,,3.304843305,84000050,USA,26257.51415,,
Virgin Islands,US,2020-10-02 04:30:00,18.3358,-64.8963,1326,20,1254,52,78,1236.15617,20771,,1.508295626,850,VIR,19363.64992,,
Virginia,US,2020-10-02 04:30:00,37.7693,-78.17,148721,3228,17713,127598,51,1740.210525,2074236,,2.171190822,84000051,USA,24301.22878,,
Washington,US,2020-10-02 04:30:00,47.4009,-121.4905,90179,2110,,85984,53,1157.153489,1868089,,2.419537882,84000053,USA,24532.0453,,
West Virginia,US,2020-10-02 04:30:00,38.4912,-80.9545,16026,359,11602,4065,54,894.2346805,566588,,2.240109822,84000054,USA,31615.04051,,
Wisconsin,US,2020-10-02 04:30:00,44.2685,-89.6165,125161,1348,101669,22144,55,2149.633641,1566844,,1.077012808,84000055,USA,26910.46391,,
Wyoming,US,2020-10-02 04:30:00,42.756,-107.3025,6083,53,4853,1177,56,1051.041971,101295,,0.871280618,84000056,USA,17502.10364,,
Alabama,US,2020-10-03 04:30:00,32.3182,-86.9023,157402,2550,67948,86200,1,3195.841071,1145601,,1.627334108,84000001,USA,23364.42537,,
Alaska,US,2020-10-03 04:30:00,61.3707,-152.4044,8122,58,5042,2974,2,1103.554805,469290,,0.706057228,84000002,USA,64150.53073,,
American Samoa,US,2020-10-03 04:30:00,-14.271,-170.132,0,0,,0,60,0,1616,,,16,ASM,2904.333136,,
Arizona,US,2020-10-03 04:30:00,33.7298,-111.4312,219763,5693,35553,178517,4,3019.25463,2236164,,2.590517967,84000004,USA,20312.70071,,
Arkansas,US,2020-10-03 04:30:00,34.9697,-92.3731,85779,1391,76186,8202,5,2842.431119,1054260,,1.621609019,84000005,USA,34934.67435,,
California,US,2020-10-03 04:30:00,36.1162,-119.6816,829328,16085,,809959,6,2090.525253,14868431,,1.943552947,84000006,USA,37629.95314,,
Colorado,US,2020-10-03 04:30:00,39.0598,-105.3111,71898,2057,6556,63263,8,1248.121115,1376920,,2.861873226,84000008,USA,23910.10805,,
Connecticut,US,2020-10-03 04:30:00,41.5978,-72.7554,58297,4513,9408,44376,9,1635.127831,1676410,,7.741393211,84000009,USA,47020.33805,,
Delaware,US,2020-10-03 04:30:00,39.3185,-75.5071,20937,658,10678,9617,10,2150.110294,290283,,3.066341883,84000010,USA,29810.40581,,
Diamond Princess,US,2020-10-03 04:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-10-03 04:30:00,38.8974,-77.0268,15423,629,12252,2542,11,2171.593584,394118,,4.091087042,84000011,USA,55843.93318,,
Florida,US,2020-10-03 04:30:00,27.7663,-81.6868,711804,14554,,697250,12,3314.148041,5351521,,2.044663981,84000012,USA,24916.59619,,
Georgia,US,2020-10-03 04:30:00,33.0406,-83.6431,320634,7106,,313528,13,3019.885334,2970013,,2.216234086,84000013,USA,27973.01191,,
Grand Princess,US,2020-10-03 04:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-10-03 04:30:00,13.4443,144.7937,2488,49,1887,552,66,1514.957772,51118,,1.969453376,316,GUM,31126.0496,,
Hawaii,US,2020-10-03 04:30:00,21.0943,-157.4983,12601,142,10340,2119,15,889.9815803,300459,,1.126894691,84000015,USA,21220.77419,,
Idaho,US,2020-10-03 04:30:00,44.2405,-114.4788,43238,474,22371,20393,16,2419.497892,311337,,1.096257921,84000016,USA,17421.69423,,
Illinois,US,2020-10-03 04:30:00,40.3495,-88.9861,300340,8992,,291348,17,2370.140803,5765867,,2.993940201,84000017,USA,45501.48712,,
Indiana,US,2020-10-03 04:30:00,39.8494,-86.2583,122640,3681,94816,24168,18,1821.687619,1398522,,2.981082844,84000018,USA,20773.56664,,
Iowa,US,2020-10-03 04:30:00,42.0115,-93.2105,91482,1377,70501,19604,19,2899.523624,775992,,1.50521414,84000019,USA,24595.0803,,
Kansas,US,2020-10-03 04:30:00,38.5266,-96.7265,62537,700,2136,57644,20,2075.574415,531117,,1.13779189,84000020,USA,18230.68162,,
Kentucky,US,2020-10-03 04:30:00,37.6681,-84.6701,70727,1197,12041,57489,21,1583.083632,1422520,,1.692422978,84000021,USA,31840.28912,,
Louisiana,US,2020-10-03 04:30:00,31.1695,-91.8678,167401,5545,154163,7693,22,3600.955431,2357449,,3.312405541,84000022,USA,50710.9801,,
Maine,US,2020-10-03 04:30:00,44.6939,-69.3819,5466,141,4741,584,23,406.6322872,449290,,2.579582876,84000023,USA,33424.04323,,
Maryland,US,2020-10-03 04:30:00,39.0639,-76.8021,126222,3950,7606,114666,24,2087.804846,1639785,,3.129406918,84000024,USA,27123.25164,,
Massachusetts,US,2020-10-03 04:30:00,42.2302,-71.5301,133631,9490,113768,10373,25,1938.787694,4200018,,7.101645576,84000025,USA,60936.03441,,
Michigan,US,2020-10-03 04:30:00,43.3266,-84.5361,139996,7110,95051,37835,26,1401.802389,3723748,,5.078716535,84000026,USA,37286.48563,,
Minnesota,US,2020-10-03 04:30:00,45.6945,-93.9002,101366,2112,90492,8762,27,1797.38678,2086963,,2.083538859,84000027,USA,37005.3046,,
Mississippi,US,2020-10-03 04:30:00,32.7416,-89.6787,99558,2999,89737,6822,28,3345.195419,738401,,3.01231443,84000028,USA,24810.61936,,
Missouri,US,2020-10-03 04:30:00,38.4561,-92.2884,134887,2175,,128835,29,2134.135016,1326189,,1.63840557,84000029,USA,21608.2209,,
Montana,US,2020-10-03 04:30:00,46.9219,-110.4544,13855,186,9569,4100,30,1296.340306,353362,,1.342475641,84000030,USA,33062.24492,,
Nebraska,US,2020-10-03 04:30:00,41.1254,-98.2681,46977,493,33820,12664,31,2428.494919,464264,,1.049449731,84000031,USA,24000.31431,,
Nevada,US,2020-10-03 04:30:00,38.3135,-117.0554,81182,1609,2231,77342,32,2635.645727,706635,,1.981966446,84000032,USA,22941.53283,,
New Hampshire,US,2020-10-03 04:30:00,43.4525,-71.5639,8534,442,7636,456,33,627.6333721,455869,,5.179282869,84000033,USA,33526.90388,,
New Jersey,US,2020-10-03 04:30:00,40.2989,-74.521,212213,16131,34935,155563,34,2326.32943,3672127,,7.806745423,84000034,USA,41342.58556,,
New Mexico,US,2020-10-03 04:30:00,34.8405,-106.2485,30000,887,16926,12187,35,1430.731834,928389,,2.956666667,84000035,USA,44275.85654,,
New York,US,2020-10-03 04:30:00,42.1657,-74.9481,464620,33372,76834,351596,36,2372.979425,10976024,,7.191705894,84000036,USA,56421.67005,,
North Carolina,US,2020-10-03 04:30:00,35.6301,-79.8064,214684,3608,184422,26654,37,2046.9325,3099704,,1.68060964,84000037,USA,29554.53065,,
North Dakota,US,2020-10-03 04:30:00,47.5289,-99.784,22694,264,18691,3739,38,2977.972921,626450,,1.163303076,84000038,USA,82204.59753,,
Northern Mariana Islands,US,2020-10-03 04:30:00,15.0979,145.6739,73,2,29,42,69,132.380676,15185,,2.739726027,580,MNP,27536.99405,,
Ohio,US,2020-10-03 04:30:00,40.3888,-82.7649,156809,4496,135301,16603,39,1341.497635,3271748,,3.128009234,84000039,USA,27989.73403,,
Oklahoma,US,2020-10-03 04:30:00,35.5653,-96.9289,89559,1044,75753,12762,40,2263.322122,1230160,,1.165711989,84000040,USA,31088.42597,,
Oregon,US,2020-10-03 04:30:00,44.572,-122.0709,34163,563,5738,27862,41,809.9841218,697293,,1.647981735,84000041,USA,16532.3964,,
Pennsylvania,US,2020-10-03 04:30:00,40.5908,-77.2098,166293,8167,132252,25824,42,1298.532595,3114903,,4.909828078,84000042,USA,16140.10917,,
Puerto Rico,US,2020-10-03 04:30:00,18.2208,-66.5901,49747,673,,49074,72,1695.877287,355719,,1.352845398,630,PRI,12126.47542,,
Rhode Island,US,2020-10-03 04:30:00,41.6809,-71.5118,25076,1129,2346,21612,44,2367.087329,797014,,4.458446323,84000044,USA,75235.35414,,
South Carolina,US,2020-10-03 04:30:00,33.8569,-80.945,149185,3409,72951,72825,45,2897.519652,1338052,,2.28508228,84000045,USA,25988.08168,,
South Dakota,US,2020-10-03 04:30:00,44.2998,-99.4388,23522,237,19298,3987,46,2658.877601,196261,,1.007567384,84000046,USA,22184.93227,,
Tennessee,US,2020-10-03 04:30:00,35.7478,-86.6923,198403,2515,182116,13772,47,2905.226899,2919014,,1.267621961,84000047,USA,42743.29516,,
Texas,US,2020-10-03 04:30:00,31.0545,-97.5635,787698,16501,672144,93938,48,2697.990104,6368742,,2.073868793,84000048,USA,21964.299,,
Utah,US,2020-10-03 04:30:00,40.15,-111.8624,75157,474,56167,18516,49,2344.291472,845583,,0.630679777,84000049,USA,26375.36112,,
Vermont,US,2020-10-03 04:30:00,44.0459,-72.7107,1768,58,1611,99,50,283.3383281,164859,,3.280542986,84000050,USA,26420.17728,,
Virgin Islands,US,2020-10-03 04:30:00,18.3358,-64.8963,1326,20,1256,50,78,1236.15617,21011,,1.508295626,850,VIR,19587.3886,,
Virginia,US,2020-10-03 04:30:00,37.7693,-78.17,149687,3250,17752,128491,51,1751.38735,2094361,,2.172051642,84000051,USA,24537.00824,,
Washington,US,2020-10-03 04:30:00,47.4009,-121.4905,90821,2117,,86667,53,1166.267208,1884074,,2.413016552,84000053,USA,24741.96289,,
West Virginia,US,2020-10-03 04:30:00,38.4912,-80.9545,16307,361,11799,4147,54,909.9141979,576499,,2.213773226,84000054,USA,32168.06434,,
Wisconsin,US,2020-10-03 04:30:00,44.2685,-89.6165,127906,1353,103530,23023,55,2196.778873,1580519,,1.057808078,84000055,USA,27145.33132,,
Wyoming,US,2020-10-03 04:30:00,42.756,-107.3025,6214,53,4989,1172,56,1073.676608,103278,,0.852912778,84000056,USA,17844.7333,,
Alabama,US,2020-10-04 04:30:00,32.3182,-86.9023,158181,2558,67948,87874,1,3230.145304,1156045,,1.615102917,84000001,USA,23577.42977,,
Alaska,US,2020-10-04 04:30:00,61.3707,-152.4044,8265,59,5199,2960,2,1123.239172,473256,,0.705853718,84000002,USA,64692.67099,,
American Samoa,US,2020-10-04 04:30:00,-14.271,-170.132,0,0,,0,60,0,1616,,,16,ASM,2904.333136,,
Arizona,US,2020-10-04 04:30:00,33.7298,-111.4312,220399,5705,35696,178998,4,3027.992433,2255630,,2.588487244,84000004,USA,20445.15538,,
Arkansas,US,2020-10-04 04:30:00,34.9697,-92.3731,86525,1407,77772,7346,5,2867.151081,1064738,,1.626119619,84000005,USA,35281.88047,,
California,US,2020-10-04 04:30:00,36.1162,-119.6816,832666,16146,,813406,6,2099.403519,14998888,,1.942687406,84000006,USA,37960.12186,,
Colorado,US,2020-10-04 04:30:00,39.0598,-105.3111,72555,2060,6576,63897,8,1259.529869,1396346,,2.840086581,84000008,USA,24247.43902,,
Connecticut,US,2020-10-04 04:30:00,41.5978,-72.7554,58297,4513,9408,44376,9,1635.127831,1676410,,7.741393211,84000009,USA,47020.33805,,
Delaware,US,2020-10-04 04:30:00,39.3185,-75.5071,21125,660,10748,9732,10,2169.41682,292458,,3.053254438,84000010,USA,30033.76588,,
Diamond Princess,US,2020-10-04 04:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-10-04 04:30:00,38.8974,-77.0268,15473,629,12252,2592,11,2171.593584,397549,,4.091087042,84000011,USA,56330.08336,,
Florida,US,2020-10-04 04:30:00,27.7663,-81.6868,714591,14628,,699963,12,3327.124268,5376459,,2.047045093,84000012,USA,25032.70712,,
Georgia,US,2020-10-04 04:30:00,33.0406,-83.6431,322169,7133,,315036,13,3034.342703,3001381,,2.214055356,84000013,USA,28268.45083,,
Grand Princess,US,2020-10-04 04:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-10-04 04:30:00,13.4443,144.7937,2617,49,1887,681,66,1593.506628,51756,,1.872372946,316,GUM,31514.53154,,
Hawaii,US,2020-10-04 04:30:00,21.0943,-157.4983,12734,153,10389,2192,15,899.3750848,302213,,1.201507774,84000015,USA,21344.65545,,
Idaho,US,2020-10-04 04:30:00,44.2405,-114.4788,43702,480,22568,20654,16,2445.462252,314442,,1.098347902,84000016,USA,17595.44281,,
Illinois,US,2020-10-04 04:30:00,40.3495,-88.9861,302782,9023,,293759,17,2389.411909,5837501,,2.980031838,84000017,USA,46066.78866,,
Indiana,US,2020-10-04 04:30:00,39.8494,-86.2583,124059,3705,96845,23545,18,1842.765365,1408475,,2.957463787,84000018,USA,20921.40793,,
Iowa,US,2020-10-04 04:30:00,42.0115,-93.2105,92301,1381,71319,19601,19,2925.481844,781309,,1.496191807,84000019,USA,24763.60271,,
Kansas,US,2020-10-04 04:30:00,38.5266,-96.7265,62569,701,2136,57899,20,2084.395983,531117,,1.13627007,84000020,USA,18230.68162,,
Kentucky,US,2020-10-04 04:30:00,37.6681,-84.6701,72001,1205,12121,58675,21,1611.599596,1434524,,1.673587867,84000021,USA,32108.97485,,
Louisiana,US,2020-10-04 04:30:00,31.1695,-91.8678,167401,5545,154163,7693,22,3600.955431,2357449,,3.312405541,84000022,USA,50710.9801,,
Maine,US,2020-10-04 04:30:00,44.6939,-69.3819,5484,142,4763,579,23,407.9713617,449308,,2.589350839,84000023,USA,33425.38231,,
Maryland,US,2020-10-04 04:30:00,39.0639,-76.8021,126819,3957,7652,115210,24,2097.679665,1649725,,3.120194923,84000024,USA,27287.66657,,
Massachusetts,US,2020-10-04 04:30:00,42.2302,-71.5301,134303,9507,113768,11028,25,1948.537418,4265786,,7.078769648,84000025,USA,61890.23059,,
Michigan,US,2020-10-04 04:30:00,43.3266,-84.5361,141271,7124,99521,34626,26,1414.569168,3764274,,5.042790098,84000026,USA,37692.27896,,
Minnesota,US,2020-10-04 04:30:00,45.6945,-93.9002,102787,2126,91844,8817,27,1822.583459,2116038,,2.068354948,84000027,USA,37520.85242,,
Mississippi,US,2020-10-04 04:30:00,32.7416,-89.6787,100167,3011,89737,7419,28,3365.658104,739010,,3.005980013,84000028,USA,24831.08205,,
Missouri,US,2020-10-04 04:30:00,38.4561,-92.2884,136540,2193,,130453,29,2161.002948,1339556,,1.641408429,84000029,USA,21826.01572,,
Montana,US,2020-10-04 04:30:00,46.9219,-110.4544,14356,186,9601,4569,30,1343.216271,354783,,1.295625522,84000030,USA,33195.2005,,
Nebraska,US,2020-10-04 04:30:00,41.1254,-98.2681,47403,497,34090,12816,31,2450.517161,469968,,1.048456849,84000031,USA,24295.18488,,
Nevada,US,2020-10-04 04:30:00,38.3135,-117.0554,81708,1620,2231,77857,32,2652.722784,710210,,1.982669996,84000032,USA,23057.59838,,
New Hampshire,US,2020-10-04 04:30:00,43.4525,-71.5639,8597,442,7655,500,33,632.2667096,461049,,5.14132837,84000033,USA,33907.86719,,
New Jersey,US,2020-10-04 04:30:00,40.2989,-74.521,213239,16135,34979,156462,34,2336.991215,3673074,,7.773056615,84000034,USA,41353.24734,,
New Mexico,US,2020-10-04 04:30:00,34.8405,-106.2485,30296,890,17055,12351,35,1444.848388,935401,,2.937681542,84000035,USA,44610.26626,,
New York,US,2020-10-04 04:30:00,42.1657,-74.9481,466307,33375,77004,353159,36,2381.877539,11110291,,7.164407804,84000036,USA,57111.86245,,
North Carolina,US,2020-10-04 04:30:00,35.6301,-79.8064,216886,3629,184422,28835,37,2067.927755,3136266,,1.673229254,84000037,USA,29903.13579,,
North Dakota,US,2020-10-04 04:30:00,47.5289,-99.784,23134,271,19079,3784,38,3035.711005,632299,,1.171435982,84000038,USA,82972.12038,,
Northern Mariana Islands,US,2020-10-04 04:30:00,15.0979,145.6739,73,2,29,42,69,132.380676,15185,,2.739726027,580,MNP,27536.99405,,
Ohio,US,2020-10-04 04:30:00,40.3888,-82.7649,157966,4511,136330,16711,39,1351.395745,3318775,,3.117759518,84000039,USA,28392.049,,
Oklahoma,US,2020-10-04 04:30:00,35.5653,-96.9289,90748,1051,77004,12693,40,2293.370358,1247822,,1.158152246,84000040,USA,31534.77749,,
Oregon,US,2020-10-04 04:30:00,44.572,-122.0709,34511,571,5752,28188,41,818.2349919,701903,,1.654544928,84000041,USA,16641.69672,,
Pennsylvania,US,2020-10-04 04:30:00,40.5908,-77.2098,166335,8185,132252,25806,42,1298.532595,3146795,,4.920655927,84000042,USA,16140.10917,,
Puerto Rico,US,2020-10-04 04:30:00,18.2208,-66.5901,50375,681,,49694,72,1717.285833,356347,,1.351861042,630,PRI,12147.88396,,
Rhode Island,US,2020-10-04 04:30:00,41.6809,-71.5118,25076,1131,2346,21612,44,2367.087329,797014,,4.458446323,84000044,USA,75235.35414,,
